"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","1994","1994","IDX","Index","0","Units",,,3.54761910438537,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","1995","1995","IDX","Index","0","Units",,,2.35714292526245,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","1996","1996","IDX","Index","0","Units",,,2.35714292526245,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","1997","1997","IDX","Index","0","Units",,,2.35714292526245,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","1998","1998","IDX","Index","0","Units",,,2.35714292526245,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","1999","1999","IDX","Index","0","Units",,,2.35714292526245,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2000","2000","IDX","Index","0","Units",,,2.35714292526245,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2001","2001","IDX","Index","0","Units",,,2.35714292526245,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2002","2002","IDX","Index","0","Units",,,2.35714292526245,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2003","2003","IDX","Index","0","Units",,,2.35714292526245,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2004","2004","IDX","Index","0","Units",,,2.35714292526245,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2005","2005","IDX","Index","0","Units",,,2.35714292526245,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2006","2006","IDX","Index","0","Units",,,2.35714292526245,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2007","2007","IDX","Index","0","Units",,,2.35714292526245,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,2.35714292526245,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,2.35714292526245,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,2.35714292526245,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,2.21428561210632,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,2.21428561210632,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,1.96428573131561,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,1.96428573131561,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,1.96428573131561,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,1.96428573131561,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,1.96428573131561,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,1.96428573131561,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,2.04761910438537,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","1990","1990","IDX","Index","0","Units",,,2.63690471649169,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","1991","1991","IDX","Index","0","Units",,,2.63690471649169,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","1992","1992","IDX","Index","0","Units",,,2.63690471649169,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","1993","1993","IDX","Index","0","Units",,,2.63690471649169,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","1994","1994","IDX","Index","0","Units",,,2.63690471649169,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","1995","1995","IDX","Index","0","Units",,,2.63690471649169,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","1996","1996","IDX","Index","0","Units",,,2.63690471649169,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","1997","1997","IDX","Index","0","Units",,,2.54166674613952,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","1998","1998","IDX","Index","0","Units",,,2.54166674613952,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","1999","1999","IDX","Index","0","Units",,,2.49404764175415,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2000","2000","IDX","Index","0","Units",,,2.49404764175415,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2001","2001","IDX","Index","0","Units",,,2.49404764175415,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2002","2002","IDX","Index","0","Units",,,2.44642853736877,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2003","2003","IDX","Index","0","Units",,,2.44642853736877,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2004","2004","IDX","Index","0","Units",,,2.44642853736877,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2005","2005","IDX","Index","0","Units",,,2.44642853736877,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2006","2006","IDX","Index","0","Units",,,2.44642853736877,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2007","2007","IDX","Index","0","Units",,,2.44642853736877,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,2.44642853736877,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,2.44642853736877,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,2.44642853736877,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,2.44642853736877,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,2.44642853736877,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,2.44642853736877,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,2.44642853736877,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,2.44642853736877,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,2.44642853736877,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,2.44642853736877,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,2.44642853736877,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,2.44642853736877,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","1990","1990","IDX","Index","0","Units",,,1.42857146263122,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","1991","1991","IDX","Index","0","Units",,,1.42857146263122,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","1992","1992","IDX","Index","0","Units",,,1.42857146263122,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","1993","1993","IDX","Index","0","Units",,,1.42857146263122,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","1994","1994","IDX","Index","0","Units",,,1.42857146263122,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","1995","1995","IDX","Index","0","Units",,,1.42857146263122,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","1996","1996","IDX","Index","0","Units",,,1.42857146263122,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","1997","1997","IDX","Index","0","Units",,,1.42857146263122,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","1998","1998","IDX","Index","0","Units",,,1.42857146263122,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","1999","1999","IDX","Index","0","Units",,,1.42857146263122,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2000","2000","IDX","Index","0","Units",,,1.42857146263122,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2001","2001","IDX","Index","0","Units",,,1.42857146263122,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2002","2002","IDX","Index","0","Units",,,1.42857146263122,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2003","2003","IDX","Index","0","Units",,,1.42857146263122,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2004","2004","IDX","Index","0","Units",,,1.42857146263122,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2005","2005","IDX","Index","0","Units",,,1.42857146263122,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2006","2006","IDX","Index","0","Units",,,1.42857146263122,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2007","2007","IDX","Index","0","Units",,,1.42857146263122,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,1.42857146263122,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,1.42857146263122,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,1.42857146263122,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,1.42857146263122,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,1.42857146263122,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,1.42857146263122,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,1.42857146263122,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,1.42857146263122,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,1.42857146263122,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,1.42857146263122,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,1.42857146263122,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,1.42857146263122,,
"TUR","Türkiye","EPRC_V1","Version 1 (1985-2019)","1990","1990","IDX","Index","0","Units",,,3.05952382087707,,
"TUR","Türkiye","EPRC_V1","Version 1 (1985-2019)","1991","1991","IDX","Index","0","Units",,,3.05952382087707,,
"TUR","Türkiye","EPRC_V1","Version 1 (1985-2019)","1992","1992","IDX","Index","0","Units",,,3.05952382087707,,
"TUR","Türkiye","EPRC_V1","Version 1 (1985-2019)","1993","1993","IDX","Index","0","Units",,,3.05952382087707,,
"TUR","Türkiye","EPRC_V1","Version 1 (1985-2019)","1994","1994","IDX","Index","0","Units",,,3.05952382087707,,
"TUR","Türkiye","EPRC_V1","Version 1 (1985-2019)","1995","1995","IDX","Index","0","Units",,,3.05952382087707,,
"TUR","Türkiye","EPRC_V1","Version 1 (1985-2019)","1996","1996","IDX","Index","0","Units",,,3.05952382087707,,
"TUR","Türkiye","EPRC_V1","Version 1 (1985-2019)","1997","1997","IDX","Index","0","Units",,,3.05952382087707,,
"TUR","Türkiye","EPRC_V1","Version 1 (1985-2019)","1998","1998","IDX","Index","0","Units",,,3.05952382087707,,
"TUR","Türkiye","EPRC_V1","Version 1 (1985-2019)","1999","1999","IDX","Index","0","Units",,,3.05952382087707,,
"TUR","Türkiye","EPRC_V1","Version 1 (1985-2019)","2000","2000","IDX","Index","0","Units",,,3.05952382087707,,
"TUR","Türkiye","EPRC_V1","Version 1 (1985-2019)","2001","2001","IDX","Index","0","Units",,,3.05952382087707,,
"TUR","Türkiye","EPRC_V1","Version 1 (1985-2019)","2002","2002","IDX","Index","0","Units",,,3.05952382087707,,
"TUR","Türkiye","EPRC_V1","Version 1 (1985-2019)","2003","2003","IDX","Index","0","Units",,,3.05952382087707,,
"TUR","Türkiye","EPRC_V1","Version 1 (1985-2019)","2004","2004","IDX","Index","0","Units",,,2.9761905670166,,
"TUR","Türkiye","EPRC_V1","Version 1 (1985-2019)","2005","2005","IDX","Index","0","Units",,,2.9761905670166,,
"TUR","Türkiye","EPRC_V1","Version 1 (1985-2019)","2006","2006","IDX","Index","0","Units",,,2.9761905670166,,
"TUR","Türkiye","EPRC_V1","Version 1 (1985-2019)","2007","2007","IDX","Index","0","Units",,,2.9761905670166,,
"TUR","Türkiye","EPRC_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,2.9761905670166,,
"TUR","Türkiye","EPRC_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,2.9761905670166,,
"TUR","Türkiye","EPRC_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,2.9761905670166,,
"TUR","Türkiye","EPRC_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,2.9761905670166,,
"TUR","Türkiye","EPRC_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,2.9761905670166,,
"TUR","Türkiye","EPRC_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,2.9761905670166,,
"TUR","Türkiye","EPRC_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,2.9761905670166,,
"TUR","Türkiye","EPRC_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,2.9761905670166,,
"TUR","Türkiye","EPRC_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,2.9761905670166,,
"TUR","Türkiye","EPRC_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,2.9761905670166,,
"TUR","Türkiye","EPRC_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,2.9761905670166,,
"TUR","Türkiye","EPRC_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,2.9761905670166,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","1990","1990","IDX","Index","0","Units",,,1.34523808956146,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","1991","1991","IDX","Index","0","Units",,,1.34523808956146,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","1992","1992","IDX","Index","0","Units",,,1.34523808956146,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","1993","1993","IDX","Index","0","Units",,,1.34523808956146,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","1994","1994","IDX","Index","0","Units",,,1.34523808956146,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","1995","1995","IDX","Index","0","Units",,,1.34523808956146,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","1996","1996","IDX","Index","0","Units",,,1.34523808956146,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","1997","1997","IDX","Index","0","Units",,,1.34523808956146,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","1998","1998","IDX","Index","0","Units",,,1.34523808956146,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","1999","1999","IDX","Index","0","Units",,,1.34523808956146,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2000","2000","IDX","Index","0","Units",,,1.51190471649169,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2001","2001","IDX","Index","0","Units",,,1.51190471649169,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2002","2002","IDX","Index","0","Units",,,1.51190471649169,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2003","2003","IDX","Index","0","Units",,,1.51190471649169,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2004","2004","IDX","Index","0","Units",,,1.51190471649169,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2005","2005","IDX","Index","0","Units",,,1.51190471649169,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2006","2006","IDX","Index","0","Units",,,1.51190471649169,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2007","2007","IDX","Index","0","Units",,,1.51190471649169,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,1.51190471649169,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,1.51190471649169,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,1.51190471649169,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,1.51190471649169,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,1.51190471649169,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,1.34523808956146,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,1.34523808956146,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,1.34523808956146,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,1.34523808956146,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,1.34523808956146,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,1.34523808956146,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,1.34523808956146,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","1990","1990","IDX","Index","0","Units",,,0.0933333337306976,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","1991","1991","IDX","Index","0","Units",,,0.0933333337306976,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","1992","1992","IDX","Index","0","Units",,,0.0933333337306976,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","1993","1993","IDX","Index","0","Units",,,0.0933333337306976,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","1994","1994","IDX","Index","0","Units",,,0.0933333337306976,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","1995","1995","IDX","Index","0","Units",,,0.0933333337306976,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","1996","1996","IDX","Index","0","Units",,,0.0933333337306976,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","1997","1997","IDX","Index","0","Units",,,0.0933333337306976,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","1998","1998","IDX","Index","0","Units",,,0.0933333337306976,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","1999","1999","IDX","Index","0","Units",,,0.0933333337306976,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2000","2000","IDX","Index","0","Units",,,0.0933333337306976,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2001","2001","IDX","Index","0","Units",,,0.0933333337306976,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2002","2002","IDX","Index","0","Units",,,0.0933333337306976,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2003","2003","IDX","Index","0","Units",,,0.0933333337306976,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2004","2004","IDX","Index","0","Units",,,0.0933333337306976,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2005","2005","IDX","Index","0","Units",,,0.0933333337306976,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2006","2006","IDX","Index","0","Units",,,0.0933333337306976,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2007","2007","IDX","Index","0","Units",,,0.0933333337306976,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,0.0933333337306976,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,0.0933333337306976,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,0.0933333337306976,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,0.0933333337306976,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,0.0933333337306976,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,0.0933333337306976,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,0.0933333337306976,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,0.0933333337306976,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,0.0933333337306976,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,0.0933333337306976,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,0.0933333337306976,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,0.0933333337306976,,
"ISR","Israel","EPRC_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,2.36904764175415,,
"ISR","Israel","EPRC_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,2.36904764175415,,
"ISR","Israel","EPRC_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,2.36904764175415,,
"ISR","Israel","EPRC_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,2.36904764175415,,
"ISR","Israel","EPRC_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,2.36904764175415,,
"ISR","Israel","EPRC_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,2.36904764175415,,
"ISR","Israel","EPRC_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,2.36904764175415,,
"ISR","Israel","EPRC_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,2.36904764175415,,
"ISR","Israel","EPRC_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,2.36904764175415,,
"ISR","Israel","EPRC_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,2.36904764175415,,
"ISR","Israel","EPRC_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,2.36904764175415,,
"ISR","Israel","EPRC_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,2.36904764175415,,
"BRA","Brazil","EPRC_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,1.43253970146179,,
"BRA","Brazil","EPRC_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,1.43253970146179,,
"BRA","Brazil","EPRC_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,1.43253970146179,,
"BRA","Brazil","EPRC_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,1.43253970146179,,
"BRA","Brazil","EPRC_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,1.52777779102325,,
"CHL","Chile","EPRC_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,2.67460322380065,,
"CHL","Chile","EPRC_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,2.67460322380065,,
"CHL","Chile","EPRC_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,2.67460322380065,,
"CHL","Chile","EPRC_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,2.67460322380065,,
"CHL","Chile","EPRC_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,2.67460322380065,,
"CHL","Chile","EPRC_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,2.67460322380065,,
"CHL","Chile","EPRC_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,2.67460322380065,,
"CHL","Chile","EPRC_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,2.67460322380065,,
"CHL","Chile","EPRC_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,2.67460322380065,,
"CHL","Chile","EPRC_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,2.67460322380065,,
"CHL","Chile","EPRC_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,2.67460322380065,,
"CHL","Chile","EPRC_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,2.67460322380065,,
"CHN","China","EPRC_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,3.25793647766113,,
"CHN","China","EPRC_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,3.25793647766113,,
"CHN","China","EPRC_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,3.25793647766113,,
"CHN","China","EPRC_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,3.25793647766113,,
"CHN","China","EPRC_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,3.25793647766113,,
"IDN","Indonesia","EPRC_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,4.07539701461791,,
"IDN","Indonesia","EPRC_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,4.07539701461791,,
"IDN","Indonesia","EPRC_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,4.07539701461791,,
"IDN","Indonesia","EPRC_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,4.07539701461791,,
"IDN","Indonesia","EPRC_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,4.07539701461791,,
"IND","India","EPRC_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,3.28571414947509,,
"IND","India","EPRC_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,3.28571414947509,,
"IND","India","EPRC_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,3.28571414947509,,
"IND","India","EPRC_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,3.28571414947509,,
"IND","India","EPRC_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,3.28571414947509,,
"SVN","Slovenia","EPRC_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,2.65079355239868,,
"SVN","Slovenia","EPRC_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,2.65079355239868,,
"SVN","Slovenia","EPRC_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,2.65079355239868,,
"SVN","Slovenia","EPRC_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,2.60317468643188,,
"SVN","Slovenia","EPRC_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,2.60317468643188,,
"SVN","Slovenia","EPRC_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,2.60317468643188,,
"SVN","Slovenia","EPRC_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,2.07539677619934,,
"SVN","Slovenia","EPRC_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,2.07539677619934,,
